"review_date","review_rating","review_title","review_text","review_response","source"
"2023-11-19","9.0","Verzorgd, kleinschalig hotel waar het personeel weet wat gastvrijheid is!","Een sfeervol, verzorgd en schoon hotel met supervriendelijk personeel, een mooi verzorgd ontbijt en mooie kamers. Kortom een aanrader om hier te verblijven! Super goede locatie om Lissabon te verkennen. Op mijn verjaardag werden we getrakteerd op wat lekkers, super attent!

Negative: Aan de straatkant hoor je natuurlijk wat stadse geluiden, echter de ramen en luiken zijn goed af te sluiten. Dit scheelt natuurlijk.","","booking"
"2023-11-20","9.0","","","","booking"
"2023-11-21","10.0","Je recommande a 200% cet hôtel, tb place, confort exceptionnel, bcp de charme dans la décoration et le petit déjeuner es","Nous avons adoré l’emplacement central de l’établissement. On peut faire bcp de choses à pieds

Negative: Rien!","","booking"
"2023-11-21","10.0","Lovely room, great location and friendly/helpful staff","Lovely room, great location and friendly staff

Negative: Nothing!","","booking"
"2023-11-23","9.0","","","","booking"
"2023-11-24","9.0","Super cozy hotel, perfect location - I'd stay here again","Absolutely perfect location and the room was so cozy. I LOVED returning to my room at the end of the day and chilling on the bed. It felt very homely - more like you were staying in someone's luxurious guest room than a hotel. Super nice staff also.

Negative: As a vegan, the breakfast wasn't really up to par with what I would like to eat in the morning. I ended up eating out most days. However, I completely understand this is a boutique hotel and they can't accommodate everyone. It's just that having vegan options at breakfast is a big plus for me and can sometimes control which hotel I choose. Sometimes there was also noise from the street outside, although it didn't bother me too much since I always sleep with earplugs.","","booking"
"2023-11-24","10.0","","Friendly and caring personal services from staff.
Delicious and well organized breakfast. 
Great location, would love to return in future","","booking"
"2023-11-25","10.0","","","","booking"
"2023-11-26","10.0","Fantastic hotel, lovely friendly staff","Had a lovely stay with the most helpful, friendly staff. Nothing was too much trouble for them. The room was perfect, breakfast was lovely. It was my wife's 50th birthday and they made her a cake and all sang happy birthday to her. They then put a bottle of wine in the room. Fantastic touches that made the stay extra special. Thank you to everyone there","","booking"
"2023-11-26","8.0","","","","booking"
"2023-11-27","10.0","Espetacular","Excelente atendimento e equipe","","booking"
"2023-11-27","9.0","Geweldig!","Mooie ruime kamer, hele vriendelijke en behulpzame gastvrouw, heel centraal gelegen.","","booking"
"2023-11-29","10.0","Great location, amazing staff and fantastic hotel.","Great hotel - staff were exceptional- nothing was too much trouble. Breakfast was great would definitely recommend.

Negative: Nothing","","booking"
"2023-11-30","9.0","Perfect hotel in the heart of Lisbon","We spent 3 nights at this beautiful small hotel in the heart of Chiado district - all POIs in central Lisbon were at walking distance. The rooms are spacious and chic, and you have a nice and intimate feeling. The breakfast is also very good.
What makes the real difference at this hotel is the people: extremely nice staff who helped us with everything we needed during our stay.

Negative: The only small improvement that we identified is that the room could use more storage space (e.g.: closet, shelves).","","booking"
"2023-12-03","9.0","A nice and comfortable hotel.","Location, beautiful decor, cozy room and a very breakfast

Negative: Although the bed was comfortable, we felt like it was sloping on both sides.","","booking"
"2023-12-04","9.0","Gerne wieder","Außergewöhnliche Zimmer, ganz tolles Personal und eine sehr gute Lage!","","booking"
"2023-12-07","10.0","","Nicest people work there! 
Thank you ðð¼","","booking"
"2023-12-09","10.0","","","","booking"
"2023-12-11","10.0","if i'm in Lisbon, I will stay here again","everyone working in this hotel was kind and helpful

Negative: nothing","","booking"
"2023-12-12","10.0","Amei","Os funcionários foram muito atenciosos e simpaticos. Hotel muito aconchegante.","","booking"
"2023-12-12","10.0","Muito agradável e com a comodidade de estar perto de tudo.","Hotel muito bem localizado e super charmoso. Equipe muito atenciosa e prestativa. O quarto espaçoso e confortável. Café da manhã excelente.","","booking"
"2023-12-13","8.0","","Super freundliches Personal und auf kleinstem Raum  fast alles, was das Herz begehrt.

Negative: Wir hatten ein Zimmer, bei dem die Toilette ein paar Stufen rauf war. Für ältere Leute , die nicht mehr perfekt auf den Füßen sind, nicht unbedingt geeignet.","","booking"
"2023-12-17","9.0","","","","booking"
"2023-12-18","10.0","","","","booking"
"2023-12-20","10.0","","","","booking"
"2023-12-21","10.0","","Η τοποθεσία είναι μοναδική, αλλά αυτό που κάνει την διαμονή απόλαυση είναι η συμπεριφορά των ανθρώπων που πραγματικά ασχολούνται με τον κάθε επισκέπτη.

Negative: Δεν μπορώ να βρω κάτι.","","booking"
"2023-12-21","10.0","Magnifique séjour","Nous avons passé un magnifique séjour à Alecrim Ao Chiado.  Nous avons été accueillis comme des princes ...merci à Claudia, Gonçalo et tout le personnel qui se sont donnés corps et âme pour nous satisfaire. Le petit déjeuner était plus qu excellent. Je recommande cet hôtel sans hésiter.

Negative: Rien car tout était parfait","","booking"
"2023-12-22","10.0","","Location decor breakfast

Negative: Bathroom not separated from the main room","","booking"
"2023-12-26","10.0","Great central hotel","It was very central and the staff were very friendly. The room was very pleasant and I liked the pillows.

Negative: The walls of the room were thin, so we could hear the scrapping of chairs above and the baby cry next door.","","booking"
"2023-12-28","9.0","","Loved the staff, service and location. Extremely friendly and accommodating. The breakfast was delicious and the location perfect.

Negative: The pillows were way too soft and not comfortable for me.","","booking"
"2023-12-29","10.0","Das tollste Hotel für mich!!!! Ich war rundum begeistert!","Alles!!!!! Es war von der ersten Minute an perfekt. Die Begrüßung, Abholung am Flughafen wurde organisiert, das Zimmer war wunderschön, der Frühstücksraum so schön und das Personal war wahnsinnig nett und hilfsbereit!!!! Für mich das perfekte Hotel!

Negative: Nichts!","","booking"
"2023-12-30","10.0","Perfektes Boutique-Hotel in guter Lage","Die stilvollen Zimmer, das FrÃ¼hstÃ¼ck, das freundliche Personal und vor allem Claudia, unsere Gastgeberin!","","booking"
"2023-12-30","10.0","","Funcionários extremamente gentis e atenciosos

Negative: Não ter frigobar no quarto","","booking"
"2023-12-31","9.0","Parfait !","Très bien situé et très bien tenu. 
Aménagement de très bon goût et service de conciergerie aux petits soins. Tout au top !","","booking"
"2024-01-01","10.0","Fabulous hotel. Would stay there again. Highly recommend.","Charming. Hospitable staff. Wonderful breakfast. Very comfortable and quiet. Great location.

Negative: Nothing","","booking"
"2024-01-01","10.0","","","","booking"
"2024-01-01","9.0","","","","booking"
"2024-01-01","10.0","Perfect stay in Lisbon!","The service was excellent!  Great suggestions of what to do and how to get there.  As trite as it might sound - we had been in Spain for 3 weeks prior (21 lodgings) and this was the first place that had a washcloth :)  It's the little things!!!
Darling place - great breakfast - whatever you want.  Close walk to most places we wanted to see.  Highly recommend!

Negative: All was great!","","booking"
"2024-01-01","10.0","We had a great time!","Very clean and staff was very helpful. Good location.","","booking"
"2024-01-01","6.0","It’s not 4 stars","

Negative: The walls were like paper ! People next room to me was having sex , and I could hear everything!","","booking"
"2024-01-03","6.0","Needs a revamp !","The location is great! The building is very pretty and has some kind of charm.

Negative: The hotel needs a revamp! It’s the second time I stay and basically the boutique hotel details are no longer there. Tired bedsheets, towels and also the pillows. Everything in the room needs to be updated and this that we took a suite ! 
Breakfast is uninteresting for a country with a rich cuisine in a boutique hotel ! Frankly disappointing!","","booking"
"2024-01-03","10.0","O quarto é super confortável. O café da manhã foi maravilhoso. A casa é lindíssima.","O quarto é super confortável. O café da manhã foi maravilhoso. A casa é lindíssima.","","booking"
"2024-01-04","9.0","Nous avons reçu un accueil chaleureux, des prestations impeccables , le  tout dans un superbe décors","Le petit-déjeuner était parfait, les produits , la quantité et le service étaient parfaits

Negative: Le climatiseur réversible, en mode chauffage en cette période, fait trop de bruit.","","booking"
